L5_Enterprise,L4_Site,L3_Area,L2_Line,L1_Cell,L0_Asset,UDT_Type,PLC_OPCUA_Server,OPC_Idx,Parent_Asset
Acme Global,California,AG_Painting,AG_Line 4,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,500,
Acme Global,California,AG_Painting,AG_Line 4,AG_Cell 4,PRESS_02,PRESS_MACHINE,macwin,501,PRESS_01
Acme Global,California,AG_Painting,AG_Line 4,AG_Cell 4,PRESS_03,PRESS_MACHINE,macwin,502,PRESS_02
Acme Global,California,AG_Painting,AG_Line 4,AG_Cell 4,PRESS_04,PRESS_MACHINE,macwin,503,PRESS_03
Acme Global,California,AG_Painting,AG_Line 4,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,504,
Acme Global,California,AG_Painting,AG_Line 4,AG_Cell 5,PRESS_02,PRESS_MACHINE,macwin,505,PRESS_01
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,506,
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,507,
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,508,PRESS_01
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 2,PRESS_03,PRESS_MACHINE,macwin,509,PRESS_02
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,510,
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,511,PRESS_01
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 3,PRESS_03,PRESS_MACHINE,macwin,512,PRESS_02
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 3,PRESS_04,PRESS_MACHINE,macwin,513,PRESS_03
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 3,PRESS_05,PRESS_MACHINE,macwin,514,PRESS_04
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,515,
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 4,PRESS_02,PRESS_MACHINE,macwin,516,PRESS_01
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 4,PRESS_03,PRESS_MACHINE,macwin,517,PRESS_02
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 4,PRESS_04,PRESS_MACHINE,macwin,518,PRESS_03
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 4,PRESS_05,PRESS_MACHINE,macwin,519,PRESS_04
Acme Global,California,AG_Painting,AG_Line 5,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,520,
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,521,
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,522,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 1,PRESS_03,PRESS_MACHINE,macwin,523,PRESS_02
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 1,PRESS_04,PRESS_MACHINE,macwin,524,PRESS_03
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 1,PRESS_05,PRESS_MACHINE,macwin,525,PRESS_04
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,526,
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,527,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,528,
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,529,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 3,PRESS_03,PRESS_MACHINE,macwin,530,PRESS_02
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 3,PRESS_04,PRESS_MACHINE,macwin,531,PRESS_03
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 3,PRESS_05,PRESS_MACHINE,macwin,532,PRESS_04
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,533,
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 4,PRESS_02,PRESS_MACHINE,macwin,534,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 1,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,535,
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,536,
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,537,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,538,
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,539,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,540,
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,541,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,542,
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 4,PRESS_02,PRESS_MACHINE,macwin,543,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 4,PRESS_03,PRESS_MACHINE,macwin,544,PRESS_02
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 4,PRESS_04,PRESS_MACHINE,macwin,545,PRESS_03
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,546,
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 5,PRESS_02,PRESS_MACHINE,macwin,547,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 5,PRESS_03,PRESS_MACHINE,macwin,548,PRESS_02
Acme Global,California,AG_Assembly,AG_Line 2,AG_Cell 5,PRESS_04,PRESS_MACHINE,macwin,549,PRESS_03
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,550,
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,551,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 1,PRESS_03,PRESS_MACHINE,macwin,552,PRESS_02
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 1,PRESS_04,PRESS_MACHINE,macwin,553,PRESS_03
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 1,PRESS_05,PRESS_MACHINE,macwin,554,PRESS_04
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,555,
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,556,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 2,PRESS_03,PRESS_MACHINE,macwin,557,PRESS_02
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,558,
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,559,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,560,
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,561,
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 5,PRESS_02,PRESS_MACHINE,macwin,562,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 5,PRESS_03,PRESS_MACHINE,macwin,563,PRESS_02
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 5,PRESS_04,PRESS_MACHINE,macwin,564,PRESS_03
Acme Global,California,AG_Assembly,AG_Line 3,AG_Cell 5,PRESS_05,PRESS_MACHINE,macwin,565,PRESS_04
Acme Global,California,AG_Assembly,AG_Line 4,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,566,
Acme Global,California,AG_Assembly,AG_Line 4,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,567,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 4,AG_Cell 1,PRESS_03,PRESS_MACHINE,macwin,568,PRESS_02
Acme Global,California,AG_Assembly,AG_Line 4,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,569,
Acme Global,California,AG_Assembly,AG_Line 4,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,570,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 4,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,571,
Acme Global,California,AG_Assembly,AG_Line 4,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,572,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 4,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,573,
Acme Global,California,AG_Assembly,AG_Line 4,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,574,
Acme Global,California,AG_Assembly,AG_Line 4,AG_Cell 5,PRESS_02,PRESS_MACHINE,macwin,575,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,576,
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,577,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,578,
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,579,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 2,PRESS_03,PRESS_MACHINE,macwin,580,PRESS_02
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 2,PRESS_04,PRESS_MACHINE,macwin,581,PRESS_03
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,582,
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,583,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 3,PRESS_03,PRESS_MACHINE,macwin,584,PRESS_02
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,585,
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,586,
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 5,PRESS_02,PRESS_MACHINE,macwin,587,PRESS_01
Acme Global,California,AG_Assembly,AG_Line 5,AG_Cell 5,PRESS_03,PRESS_MACHINE,macwin,588,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,589,
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,590,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,591,
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,592,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 2,PRESS_03,PRESS_MACHINE,macwin,593,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 2,PRESS_04,PRESS_MACHINE,macwin,594,PRESS_03
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 2,PRESS_05,PRESS_MACHINE,macwin,595,PRESS_04
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,596,
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,597,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 3,PRESS_03,PRESS_MACHINE,macwin,598,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,599,
Acme Global,California,AG_Maintenance,AG_Line 1,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,600,
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,601,
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,602,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,603,
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,604,
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,605,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 3,PRESS_03,PRESS_MACHINE,macwin,606,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,607,
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 4,PRESS_02,PRESS_MACHINE,macwin,608,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 4,PRESS_03,PRESS_MACHINE,macwin,609,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 4,PRESS_04,PRESS_MACHINE,macwin,610,PRESS_03
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,611,
Acme Global,California,AG_Maintenance,AG_Line 2,AG_Cell 5,PRESS_02,PRESS_MACHINE,macwin,612,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,613,
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,614,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 1,PRESS_03,PRESS_MACHINE,macwin,615,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 1,PRESS_04,PRESS_MACHINE,macwin,616,PRESS_03
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,617,
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,618,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 2,PRESS_03,PRESS_MACHINE,macwin,619,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 2,PRESS_04,PRESS_MACHINE,macwin,620,PRESS_03
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 2,PRESS_05,PRESS_MACHINE,macwin,621,PRESS_04
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,622,
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,623,
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 4,PRESS_02,PRESS_MACHINE,macwin,624,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 4,PRESS_03,PRESS_MACHINE,macwin,625,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 4,PRESS_04,PRESS_MACHINE,macwin,626,PRESS_03
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 4,PRESS_05,PRESS_MACHINE,macwin,627,PRESS_04
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,628,
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 5,PRESS_02,PRESS_MACHINE,macwin,629,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 5,PRESS_03,PRESS_MACHINE,macwin,630,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 5,PRESS_04,PRESS_MACHINE,macwin,631,PRESS_03
Acme Global,California,AG_Maintenance,AG_Line 3,AG_Cell 5,PRESS_05,PRESS_MACHINE,macwin,632,PRESS_04
Acme Global,California,AG_Maintenance,AG_Line 4,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,633,
Acme Global,California,AG_Maintenance,AG_Line 4,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,634,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 4,AG_Cell 1,PRESS_03,PRESS_MACHINE,macwin,635,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 4,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,636,
Acme Global,California,AG_Maintenance,AG_Line 4,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,637,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 4,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,638,
Acme Global,California,AG_Maintenance,AG_Line 4,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,639,
Acme Global,California,AG_Maintenance,AG_Line 4,AG_Cell 4,PRESS_02,PRESS_MACHINE,macwin,640,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 4,AG_Cell 4,PRESS_03,PRESS_MACHINE,macwin,641,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 4,AG_Cell 4,PRESS_04,PRESS_MACHINE,macwin,642,PRESS_03
Acme Global,California,AG_Maintenance,AG_Line 4,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,643,
Acme Global,California,AG_Maintenance,AG_Line 5,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,644,
Acme Global,California,AG_Maintenance,AG_Line 5,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,645,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 5,AG_Cell 1,PRESS_03,PRESS_MACHINE,macwin,646,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 5,AG_Cell 1,PRESS_04,PRESS_MACHINE,macwin,647,PRESS_03
Acme Global,California,AG_Maintenance,AG_Line 5,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,648,
Acme Global,California,AG_Maintenance,AG_Line 5,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,649,PRESS_01
Acme Global,California,AG_Maintenance,AG_Line 5,AG_Cell 2,PRESS_03,PRESS_MACHINE,macwin,650,PRESS_02
Acme Global,California,AG_Maintenance,AG_Line 5,AG_Cell 2,PRESS_04,PRESS_MACHINE,macwin,651,PRESS_03
Acme Global,California,AG_Maintenance,AG_Line 5,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,652,
Acme Global,California,AG_Maintenance,AG_Line 5,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,653,
Acme Global,California,AG_Maintenance,AG_Line 5,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,654,
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,655,
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,656,PRESS_01
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 1,PRESS_03,PRESS_MACHINE,macwin,657,PRESS_02
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 1,PRESS_04,PRESS_MACHINE,macwin,658,PRESS_03
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,659,
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,660,PRESS_01
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 2,PRESS_03,PRESS_MACHINE,macwin,661,PRESS_02
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 2,PRESS_04,PRESS_MACHINE,macwin,662,PRESS_03
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,663,
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,664,PRESS_01
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 3,PRESS_03,PRESS_MACHINE,macwin,665,PRESS_02
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,666,
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 4,PRESS_02,PRESS_MACHINE,macwin,667,PRESS_01
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 4,PRESS_03,PRESS_MACHINE,macwin,668,PRESS_02
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,669,
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 5,PRESS_02,PRESS_MACHINE,macwin,670,PRESS_01
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 5,PRESS_03,PRESS_MACHINE,macwin,671,PRESS_02
Acme Global,California,AG_Quality,AG_Line 1,AG_Cell 5,PRESS_04,PRESS_MACHINE,macwin,672,PRESS_03
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,673,
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,674,PRESS_01
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 1,PRESS_03,PRESS_MACHINE,macwin,675,PRESS_02
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 1,PRESS_04,PRESS_MACHINE,macwin,676,PRESS_03
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,677,
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,678,PRESS_01
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 2,PRESS_03,PRESS_MACHINE,macwin,679,PRESS_02
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 2,PRESS_04,PRESS_MACHINE,macwin,680,PRESS_03
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 2,PRESS_05,PRESS_MACHINE,macwin,681,PRESS_04
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,682,
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,683,PRESS_01
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 3,PRESS_03,PRESS_MACHINE,macwin,684,PRESS_02
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 3,PRESS_04,PRESS_MACHINE,macwin,685,PRESS_03
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 3,PRESS_05,PRESS_MACHINE,macwin,686,PRESS_04
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,687,
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 4,PRESS_02,PRESS_MACHINE,macwin,688,PRESS_01
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,689,
Acme Global,California,AG_Quality,AG_Line 2,AG_Cell 5,PRESS_02,PRESS_MACHINE,macwin,690,PRESS_01
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,691,
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,692,
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,693,PRESS_01
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,694,
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,695,PRESS_01
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 3,PRESS_03,PRESS_MACHINE,macwin,696,PRESS_02
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 3,PRESS_04,PRESS_MACHINE,macwin,697,PRESS_03
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 3,PRESS_05,PRESS_MACHINE,macwin,698,PRESS_04
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,699,
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 4,PRESS_02,PRESS_MACHINE,macwin,700,PRESS_01
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 4,PRESS_03,PRESS_MACHINE,macwin,701,PRESS_02
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 4,PRESS_04,PRESS_MACHINE,macwin,702,PRESS_03
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,703,
Acme Global,California,AG_Quality,AG_Line 3,AG_Cell 5,PRESS_02,PRESS_MACHINE,macwin,704,PRESS_01
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,705,
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,706,PRESS_01
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 1,PRESS_03,PRESS_MACHINE,macwin,707,PRESS_02
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,708,
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,709,
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 3,PRESS_02,PRESS_MACHINE,macwin,710,PRESS_01
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 3,PRESS_03,PRESS_MACHINE,macwin,711,PRESS_02
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 3,PRESS_04,PRESS_MACHINE,macwin,712,PRESS_03
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 3,PRESS_05,PRESS_MACHINE,macwin,713,PRESS_04
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 4,PRESS_01,PRESS_MACHINE,macwin,714,
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 5,PRESS_01,PRESS_MACHINE,macwin,715,
Acme Global,California,AG_Quality,AG_Line 4,AG_Cell 5,PRESS_02,PRESS_MACHINE,macwin,716,PRESS_01
Acme Global,California,AG_Quality,AG_Line 5,AG_Cell 1,PRESS_01,PRESS_MACHINE,macwin,717,
Acme Global,California,AG_Quality,AG_Line 5,AG_Cell 1,PRESS_02,PRESS_MACHINE,macwin,718,PRESS_01
Acme Global,California,AG_Quality,AG_Line 5,AG_Cell 1,PRESS_03,PRESS_MACHINE,macwin,719,PRESS_02
Acme Global,California,AG_Quality,AG_Line 5,AG_Cell 1,PRESS_04,PRESS_MACHINE,macwin,720,PRESS_03
Acme Global,California,AG_Quality,AG_Line 5,AG_Cell 1,PRESS_05,PRESS_MACHINE,macwin,721,PRESS_04
Acme Global,California,AG_Quality,AG_Line 5,AG_Cell 2,PRESS_01,PRESS_MACHINE,macwin,722,
Acme Global,California,AG_Quality,AG_Line 5,AG_Cell 2,PRESS_02,PRESS_MACHINE,macwin,723,PRESS_01
Acme Global,California,AG_Quality,AG_Line 5,AG_Cell 3,PRESS_01,PRESS_MACHINE,macwin,724,
