L5_Enterprise,L4_Site,L3_Area,L2_Line,L1_Cell,L0_Asset,UDT_Type,PLC_OPCUA_Server,OPC_Idx,Parent_Asset
Acme Europe,Hamburg,AE_Painting,AE_Line 2,AE_Cell 2,QC_STATION_02,PRESS_MACHINE,macwin,202,INSPECTOR_01
Acme Europe,Hamburg,AE_Painting,AE_Line 2,AE_Cell 3,LOADER_01,PRESS_MACHINE,macwin,203,
Acme Europe,Hamburg,AE_Painting,AE_Line 2,AE_Cell 3,ROBOT_ARM_01,PRESS_MACHINE,macwin,204,LOADER_01
Acme Europe,Hamburg,AE_Painting,AE_Line 2,AE_Cell 3,UNLOADER_01,PRESS_MACHINE,macwin,205,ROBOT_ARM_01
Acme Europe,Hamburg,AE_Painting,AE_Line 2,AE_Cell 3,LOADER_02,PRESS_MACHINE,macwin,206,
Acme Europe,Hamburg,AE_Painting,AE_Line 2,AE_Cell 3,ROBOT_ARM_02,PRESS_MACHINE,macwin,207,LOADER_02
Acme Europe,Hamburg,AE_Painting,AE_Line 2,AE_Cell 3,UNLOADER_02,PRESS_MACHINE,macwin,208,ROBOT_ARM_02
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 1,COATER_01,PRESS_MACHINE,macwin,209,
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 1,DRYER_01,PRESS_MACHINE,macwin,210,COATER_01
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 1,COATER_02,PRESS_MACHINE,macwin,211,DRYER_01
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 1,DRYER_02,PRESS_MACHINE,macwin,212,COATER_02
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 2,INSPECTOR_01,PRESS_MACHINE,macwin,213,
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 2,QC_STATION_01,PRESS_MACHINE,macwin,214,INSPECTOR_01
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 2,QC_STATION_02,PRESS_MACHINE,macwin,215,INSPECTOR_01
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 3,LOADER_01,PRESS_MACHINE,macwin,216,
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 3,ROBOT_ARM_01,PRESS_MACHINE,macwin,217,LOADER_01
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 3,UNLOADER_01,PRESS_MACHINE,macwin,218,ROBOT_ARM_01
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 3,LOADER_02,PRESS_MACHINE,macwin,219,
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 3,ROBOT_ARM_02,PRESS_MACHINE,macwin,220,LOADER_02
Acme Europe,Hamburg,AE_Painting,AE_Line 3,AE_Cell 3,UNLOADER_02,PRESS_MACHINE,macwin,221,ROBOT_ARM_02
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 1,COATER_01,PRESS_MACHINE,macwin,222,
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 1,DRYER_01,PRESS_MACHINE,macwin,223,COATER_01
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 1,COATER_02,PRESS_MACHINE,macwin,224,DRYER_01
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 1,DRYER_02,PRESS_MACHINE,macwin,225,COATER_02
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 2,INSPECTOR_01,PRESS_MACHINE,macwin,226,
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 2,QC_STATION_01,PRESS_MACHINE,macwin,227,INSPECTOR_01
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 2,QC_STATION_02,PRESS_MACHINE,macwin,228,INSPECTOR_01
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 3,LOADER_01,PRESS_MACHINE,macwin,229,
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 3,ROBOT_ARM_01,PRESS_MACHINE,macwin,230,LOADER_01
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 3,UNLOADER_01,PRESS_MACHINE,macwin,231,ROBOT_ARM_01
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 3,LOADER_02,PRESS_MACHINE,macwin,232,
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 3,ROBOT_ARM_02,PRESS_MACHINE,macwin,233,LOADER_02
Acme Europe,Hamburg,AE_Painting,AE_Line 4,AE_Cell 3,UNLOADER_02,PRESS_MACHINE,macwin,234,ROBOT_ARM_02
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 1,COATER_01,PRESS_MACHINE,macwin,235,
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 1,DRYER_01,PRESS_MACHINE,macwin,236,COATER_01
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 1,COATER_02,PRESS_MACHINE,macwin,237,DRYER_01
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 1,DRYER_02,PRESS_MACHINE,macwin,238,COATER_02
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 2,INSPECTOR_01,PRESS_MACHINE,macwin,239,
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 2,QC_STATION_01,PRESS_MACHINE,macwin,240,INSPECTOR_01
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 2,QC_STATION_02,PRESS_MACHINE,macwin,241,INSPECTOR_01
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 3,LOADER_01,PRESS_MACHINE,macwin,242,
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 3,ROBOT_ARM_01,PRESS_MACHINE,macwin,243,LOADER_01
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 3,UNLOADER_01,PRESS_MACHINE,macwin,244,ROBOT_ARM_01
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 3,LOADER_02,PRESS_MACHINE,macwin,245,
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 3,ROBOT_ARM_02,PRESS_MACHINE,macwin,246,LOADER_02
Acme Europe,Hamburg,AE_Painting,AE_Line 5,AE_Cell 3,UNLOADER_02,PRESS_MACHINE,macwin,247,ROBOT_ARM_02
Acme Europe,Hamburg,AE_Painting,AE_Line 6,AE_Cell 1,COATER_01,PRESS_MACHINE,macwin,248,
Acme Europe,Hamburg,AE_Painting,AE_Line 6,AE_Cell 1,DRYER_01,PRESS_MACHINE,macwin,249,COATER_01
Acme Europe,Hamburg,AE_Painting,AE_Line 6,AE_Cell 1,COATER_02,PRESS_MACHINE,macwin,250,DRYER_01
